feature,phishing_score,log_prob_phishing,log_prob_normal
 농역,7.553639456904067,16.224076694049014,8.670437237144947
분을 ,7.49305157750492,16.224076694049014,8.731025116544094
 동결 ,7.49305157750492,16.224076694049014,8.731025116544094
 범죄,7.49305157750492,16.224076694049014,8.731025116544094
확인을,7.49305157750492,16.224076694049014,8.731025116544094
확인을 ,7.49305157750492,16.224076694049014,8.731025116544094
 금융권,7.49305157750492,16.224076694049014,8.731025116544094
그러시,7.49305157750492,16.224076694049014,8.731025116544094
지검,7.49305157750492,16.224076694049014,8.731025116544094
 받으시,7.49305157750492,16.224076694049014,8.731025116544094
분을,7.49305157750492,16.224076694049014,8.731025116544094
 그러시,7.49305157750492,16.224076694049014,8.731025116544094
동결 ,7.49305157750492,16.224076694049014,8.731025116544094
 간단,7.49305157750492,16.224076694049014,8.731025116544094
 확인을,7.49305157750492,16.224076694049014,8.731025116544094
수사관,7.49305157750492,16.224076694049014,8.731025116544094
 소환,7.49305157750492,16.224076694049014,8.731025116544094
소환,7.49305157750492,16.224076694049014,8.731025116544094
앙지,7.428554696141845,16.22407669404919,8.795521997907347
 금융범,7.428554696141845,16.22407669404919,8.795521997907347
인한,7.428554696141845,16.22407669404919,8.795521997907347
이고요.,7.428554696141845,16.22407669404919,8.795521997907347
되신,7.428554696141845,16.22407669404919,8.795521997907347
조사 ,7.428554696141845,16.22407669404919,8.795521997907347
조사를,7.428554696141845,16.22407669404919,8.795521997907347
금융 ,7.428554696141845,16.22407669404919,8.795521997907347
조사를 ,7.428554696141845,16.22407669404919,8.795521997907347
 양,7.428554696141845,16.22407669404919,8.795521997907347
이요?,7.428554696141845,16.22407669404919,8.795521997907347
금융범,7.428554696141845,16.22407669404919,8.795521997907347
 하셔,7.428554696141845,16.22407669404919,8.795521997907347
되지,7.428554696141845,16.22407669404919,8.795521997907347
행이 ,7.428554696141845,16.22407669404919,8.795521997907347
중앙지,7.428554696141845,16.22407669404919,8.795521997907347
융범,7.428554696141845,16.22407669404919,8.795521997907347
xx,7.428554696141845,16.22407669404919,8.795521997907347
범죄 ,7.428554696141845,16.22407669404919,8.795521997907347
사가,7.428554696141845,16.22407669404919,8.795521997907347
행권,7.428554696141845,16.22407669404919,8.795521997907347
죄 ,7.428554696141845,16.22407669404919,8.795521997907347
이요? ,7.428554696141845,16.22407669404919,8.795521997907347
으시고요,7.428554696141845,16.22407669404919,8.795521997907347
사건에,7.35960941084539,16.22407669404919,8.864467283203801
르는,7.35960941084539,16.22407669404919,8.864467283203801
 쪽으로,7.35960941084539,16.22407669404919,8.864467283203801
사팀,7.35960941084539,16.22407669404919,8.864467283203801
이고 ,7.35960941084539,16.22407669404919,8.864467283203801
러시면 ,7.35960941084539,16.22407669404919,8.864467283203801
러시면,7.35960941084539,16.22407669404919,8.864467283203801
그러시면,7.35960941084539,16.22407669404919,8.864467283203801
사가 ,7.35960941084539,16.22407669404919,8.864467283203801
 피해를,7.35960941084539,16.22407669404919,8.864467283203801
검찰,7.35960941084539,16.22407669404919,8.864467283203801
되시는,7.35960941084539,16.22407669404919,8.864467283203801
